79 14.12095 0.77203 0.4485
80 15.94899 0.69440 0.3129
81 16.19719 0.68111 0.4205
82 14.40956 0.63007 0.4239
83 10.55835 0.48459 0.4577
84 10.89609 1.01971 0.1952
85 15.69516 0.07206 0.3507
86 15.87189 0.09362 0.3955
87 10.36169 0.09958 0.4534
88 11.00568 0.11513 0.2185
89 15.19476 0.12170 0.4235
90 14.84039 0.51596 0.3757
91 15.17001 0.44085 0.4213
92 15.85414 0.93102 0.5282
93 15.06197 0.86386 0.4001
94 15.69320 1.15279 0.4012
95 13.86255 1.16499 0.3821
96 14.49990 1.14386 0.4212
97 16.96820 0.35671 0.3133
98 10.77606 1.16355 0.4776
99 16.58317 1.13932 0.1893
100 18.47297 0.71720 0.5013
101 18.64227 0.69353 0.3553
102 18.19761 0.88183 0.3656
103 18.60661 0.49242 0.3536
104 24.70871 0.39607 0.3600
105 29.31561 0.27634 0.2512
106 22.73320 0.21937 0.3942
107 20.51105 0.33447 0.1758
108 26.55437 0.30301 0.4132
109 22.74414 0.66833 0.3508
110 28.37629 0.36727 0.4576
111 28.49086 0.36570 0.4919
112 29.15557 0.35777 0.3605
113 23.01681 0.81611 0.2926
114 22.99165 0.67735 0.3949
115 22.27368 0.67064 0.3540
116 27.62167 0.79682 0.3614
117 17.36378 1.03158 0.2780
118 22.06422 0.03241 0.3939
119 21.57430 0.02553 0.3978
120 27.04488 0.00107 0.4012
121 26.60400 0.13878 0.4037
122 23.70530 0.86568 0.3554
123 17.69106 0.19490 0.4085
124 23.47413 0.04115 0.4439
125 22.15406 0.04363 0.3925
126 22.30432 0.09042 0.3893
127 22.88001 0.03160 0.3843
128 27.52336 0.04009 0.4006
129 21.96248 0.45320 0.2871
130 23.49780 0.43115 0.3426
131 27.64947 0.61228 0.4875
132 29.77878 0.58850 0.3635
133 17.87523 0.84998 0.4121
134 23.59183 0.92358 0.3524
135 28.54697 0.97661 0.4688
136 15.37175 0.76045 0.2007
137 0.48771 0.70578 0.3892
138 1.22949 0.57073 0.3220
139 2.20236 0.27929 0.3206
140 3.09111 0.26754 0.4541
141 2.62685 0.35522 0.4520
142 5.74115 0.32494 0.3996
143 8.79937 0.73002 0.2620
144 7.93043 0.78295 0.4092
145 6.79413 0.83610 0.4472
146 5.52762 0.49892 0.3345
147 6.13321 0.52311 0.3980
148 6.45249 0.50466 0.4340
149 7.04007 0.54543 0.3981
150 6.49081 0.12619 0.3138
151 8.97729 0.15671 0.2541
152 8.22351 0.00366 0.4435
153 7.30312 0.96176 0.2738
154 9.34665 0.96226 0.3837
155 11.21227 0.77620 0.5014
156 14.20274 0.10308 0.4155
157 15.67549 0.12726 0.3530
158 16.98135 0.15510 0.2546
159 16.62844 0.13722 0.2716
160 14.06474 0.01915 0.1462
161 14.36061 1.01213 0.3963
162 14.49119 0.96140 0.3986
163 16.43646 0.88698 0.3533
164 23.79085 0.25133 0.3442
165 29.25600 0.43205 0.3641
166 24.01354 0.76830 0.3793
167 22.35644 0.08951 0.2870
168 21.76270 0.42853 0.3756
169 21.38381 0.15150 0.3000
170 28.24040 0.42121 0.3646
171 17.87164 0.55179 0.4059
172 25.81880 0.97311 0.1670
173 27.93831 0.88418 0.3596
175 21.62419 0.57604 0.2857
176 22.53341 0.51485 0.3376
177 22.42795 0.46173 0.3357
178 22.65340 0.47772 0.3392
179 29.78016 0.10171 0.3604
180 22.88714 0.55597 0.0805
181 23.05934 0.79545 0.3451
182 21.57048 0.61824 0.3814
183 2.61254 1.15287 0.4149
184 7.69825 1.03857 0.6215
185 6.80146 0.49105 0.3989
186 7.05192 0.60002 0.3995
187 7.43850 0.51456 0.3233
188 5.59129 0.19003 0.2791
189 10.07177 0.75570 0.3430
190 10.21370 0.14932 0.3131
191 14.32499 0.02571 0.1889
192 28.29752 0.21011 0.4960
193 23.51598 0.73301 0.4060
194 27.02622 0.01140 0.5546
195 26.78294 0.17162 0.3578
196 26.09244 0.90102 0.5398
197 21.52681 1.22710 0.2091
198 29.80314 0.15754 0.4403
199 29.07064 1.05082 0.0803
200 21.47844 0.50078 0.1755
201 16.67938 0.28631 0.2698
202 16.97398 1.23067 0.3726
203 9.61724 1.05647 0.3797
204 3.42514 1.11248 0.4555
205 21.81955 0.34340 0.3790
206 18.27598 0.82216 0.3830
207 9.58870 0.31992 0.6892
208 23.35125 0.89046 0.1315
209 26.96982 0.20723 0.1710
210 18.24845 0.02943 0.2163
211 14.20325 0.45702 0.3736
212 26.64134 0.08444 0.4042
213 26.14849 0.96213 0.5412
214 17.89115 6.94652 0.1343
215 11.99332 7.95778 0.1908
216 7.57102 7.24892 0.1707
217 0.96166 7.44568 0.2058
219 29.44950 3.81451 0.2409
220 23.08536 0.70289 0.2924
221 14.18756 7.94707 0.3158
222 22.89436 5.18988 0.3878
223 19.62559 0.81669 0.3203
224 11.61794 3.17342 0.3698
226 21.98208 7.60316 0.4335
227 25.33572 3.74886 0.4793
229 23.51793 1.39307 0.5085
230 29.91581 0.68699 0.5331
231 9.96337 7.94354 0.5871
232 23.54903 0.80701 0.3512
233 27.56637 0.97966 0.1411
234 1.29304 0.46806 0.0893
235 12.01096 0.76972 0.1322
236 16.60930 0.65924 0.1478
237 7.17372 0.82968 0.1553
238 7.44645 0.49210 0.1921
239 5.04113 0.94046 0.2128
240 15.81635 0.08229 0.2667
241 5.19367 0.53583 0.3422
242 17.40421 0.77832 0.3593
243 20.74420 0.75256 0.3777
244 1.24471 0.09054 0.5173
246 3.23413 0.25494 0.5869
247 22.50677 0.57130 0.5803
249 1.66228 0.35557 0.2025
251 6.82948 2.40802 0.1583
252 9.56201 0.16881 0.2042
254 24.38202 1.98609 0.1501
255 27.80655 2.12281 0.2161
256 0.23928 5.50691 0.2151
257 16.72331 3.21721 0.1967
258 1.18018 5.44183 0.2373
259 11.48818 3.14266 0.2452
263 17.89875 5.58503 0.1920
265 20.73966 2.69471 0.3102
266 8.42215 1.28889 0.3507
267 5.19573 0.35943 0.3344
268 1.04693 0.75224 0.3333
269 25.96813 6.54185 0.3173
270 24.38687 7.88036 0.3738
271 4.91107 3.59926 0.2668
272 2.33609 6.82309 0.2379
273 28.42930 5.59178 0.3187
274 7.22521 7.83504 0.2663
275 15.13665 4.81679 0.3439
276 17.01345 2.86659 0.3218
277 4.72004 7.53701 0.3117
278 23.61414 4.53562 0.2580
279 8.61734 2.42295 0.3811
280 7.77152 2.90188 0.3694
281 8.41337 2.72254 0.4716
282 0.82531 4.62755 0.0963
283 26.30363 1.61952 0.2258
284 24.82433 7.06799 0.5361
285 24.33339 7.95942 0.2575
286 18.11587 3.55055 0.4002
287 15.41447 2.61515 0.3279
288 15.23452 1.66601 0.2957
289 13.77049 5.79379 0.1505
290 29.16195 0.84209 0.2181
291 29.82170 0.50344 0.3836
292 2.36132 3.98930 0.1015
293 16.50281 5.04551 0.3488
294 17.38682 5.41708 0.4072
295 7.51842 0.02103 0.3919
296 4.22332 6.78779 0.0858
297 29.32667 5.20295 0.3124
298 2.04332 2.02009 0.3665
299 9.63391 7.19291 0.2696
300 17.11006 4.15349 0.2741
301 19.00397 4.65994 0.3288
302 11.22000 6.52922 0.4001
303 3.65942 6.34726 0.2359
304 14.87167 3.72224 0.2738
305 13.19072 4.26739 0.4189
306 19.06533 6.77432 0.5438
307 2.23621 1.25467 0.6230
308 19.64292 5.02839 0.3221
309 13.39027 3.49554 0.4194
310 22.54948 7.01636 0.5723
311 28.08408 1.55731 0.2157
312 5.97757 6.81173 0.3793
313 4.08284 7.13682 0.4190
314 29.76348 4.35405 0.4385
315 6.67571 5.78136 0.4602
316 1.84313 3.68887 0.5070
317 25.78352 6.42760 0.5815
318 7.15537 6.22582 0.2610
319 7.01368 5.90242 0.2619
320 4.03327 1.76001 0.3726
321 29.96336 3.77746 0.4320
322 18.50204 3.46238 0.5617
323 5.94210 7.29908 0.2530
324 4.86251 3.16163 0.2653
325 14.61347 2.76909 0.2641
326 13.65418 2.93890 0.4225
327 14.35487 6.80761 0.4231
328 23.56090 2.55791 0.4393
329 19.69244 4.90799 0.3185
330 11.11766 1.83631 0.3565
331 7.53253 1.98190 0.3881
332 3.84533 4.96773 0.4179
333 12.46493 3.24843 0.4441
334 9.69057 4.93898 0.7575
335 27.95464 1.84033 0.1873
336 16.39814 2.51618 0.1964
337 17.13995 3.05541 0.2421
338 7.76164 3.87596 0.2690
339 8.89519 7.64758 0.2886
340 20.11150 5.24716 0.2778
341 21.14769 4.01241 0.3242
342 11.34509 1.64749 0.3856
343 3.95542 7.95600 0.3947
344 9.46514 6.32984 0.4855
345 21.00789 4.52580 0.5365
346 26.66207 4.90968 0.1633
347 14.30043 7.77954 0.3303
348 8.74086 2.55883 0.3841
349 15.05448 1.84981 0.4011
350 16.54469 4.28873 0.1269
351 10.11326 1.79307 0.2663
352 3.92711 1.82215 0.2946
353 0.07722 6.89290 0.3375
354 11.73923 1.72511 0.3825
355 12.86156 5.34607 0.4171
356 11.96184 5.13874 0.4326
357 17.45523 5.28284 0.1254
358 18.60385 2.89323 0.1699
359 22.85393 4.15247 0.2670
360 2.44977 5.32663 0.3757
361 5.55053 3.50371 0.3574
362 11.34659 6.13285 0.3993
363 20.36411 3.35758 0.4965
364 1.08832 6.17040 0.1440
365 13.57348 7.07888 0.2231
366 25.01311 3.81530 0.2328
367 10.10387 4.91081 0.2633
368 11.55235 1.91975 0.3792
369 8.07313 1.01018 0.3881
370 24.19920 1.78604 0.3615
371 15.75496 4.29840 0.4050
372 13.19803 4.71059 0.4146
373 13.15440 1.68120 0.4469
374 9.76648 6.57301 0.5632
376 11.04424 3.03495 0.2633
377 29.66105 5.81024 0.3133
378 13.10229 3.71959 0.3839
379 3.06783 7.88777 0.4245
380 16.19732 4.50556 0.4006
381 15.78775 4.31933 0.5021
382 29.17130 4.88672 0.2296
383 7.24730 0.33351 0.2221
384 17.35975 2.73023 0.2414
385 7.48687 7.13353 0.3593
386 15.87155 1.82159 0.3910
387 7.37036 4.40511 0.3858
388 12.75099 2.43770 0.3854
389 8.38424 4.27213 0.5225
390 0.37323 0.92542 0.5527
392 0.11876 6.55955 0.2014
393 7.49905 6.25862 0.2571
394 0.31564 7.54765 0.3165
395 7.50229 3.08399 0.3345
396 6.55683 7.23865 0.3868
397 18.38268 3.11719 0.4567
398 19.41812 6.30515 0.4330
399 13.22799 5.98451 0.1519
400 23.61485 4.12994 0.1653
401 5.20032 1.58499 0.2076
402 15.32865 2.25984 0.2776
403 14.36621 2.15960 0.2924
404 11.30826 7.63321 0.2958
406 18.73799 1.40870 0.3698
407 18.18212 5.29077 0.4492
408 9.03638 4.08175 0.4605
409 2.42867 3.68852 0.5639
410 28.12254 5.11355 0.2317
411 16.08062 3.46457 0.3038
412 11.22431 7.77364 0.2688
413 22.59867 2.27169 0.3327
414 23.37513 2.74682 0.3629
415 20.27139 3.80399 0.3414
416 9.55430 1.86030 0.3835
417 16.35955 6.12090 0.3256
418 3.38653 7.73617 0.3620
419 25.09575 2.39490 0.4904
420 24.21547 5.31596 0.5455
421 5.14775 2.65231 0.6017
422 5.93437 3.40345 0.6291
423 21.97472 1.76391 0.1277
424 16.34743 2.65707 0.1834
425 24.42141 4.36357 0.1547
426 13.10113 2.06169 0.2545
427 11.41926 5.81607 0.2377
428 14.78011 1.72356 0.2957
429 8.80959 1.69654 0.4152
430 10.46646 2.37023 0.3791
431 2.60314 4.44841 0.4134
432 25.94900 5.61122 0.4110
433 13.45136 3.78895 0.4319
434 18.04381 4.16188 0.4094
435 2.75138 6.44150 0.5309
436 27.87347 6.76039 0.4115
437 14.26467 3.79741 0.4386
438 3.44845 5.99945 0.4330
439 29.82891 4.44173 0.4654
440 8.47101 7.14086 0.4834
441 18.81414 2.99198 0.5711
442 5.61396 3.81167 0.6328
443 23.19649 1.26272 0.1255
444 29.07011 7.54178 0.1854
445 4.07541 5.82739 0.2122
446 5.74309 1.04848 0.2271
447 19.00194 5.55405 0.2066
448 5.34136 6.12583 0.2313
449 5.99377 5.31244 0.2578
450 5.16565 2.09021 0.2667
451 8.66714 7.34936 0.2900
452 1.66221 1.97535 0.2773
453 14.65201 4.35156 0.2816
454 2.11695 2.54809 0.3674
455 15.60065 5.77169 0.3750
456 13.75107 5.52714 0.3926
457 22.37637 4.61647 0.4114
458 1.43210 1.28587 0.3881
459 11.27405 1.26420 0.3905
460 8.70559 2.72235 0.3855
461 1.20334 4.19383 0.4879
462 10.94269 3.47189 0.1471
463 2.39039 2.14261 0.1596
464 14.02394 5.22550 0.1616
465 17.17288 4.06383 0.1975
467 23.07598 7.29083 0.3531
468 12.15714 4.69467 0.3483
469 22.54834 5.36234 0.3636
470 7.09195 3.27848 0.3661
471 3.61414 7.66175 0.3585
472 8.57445 2.20019 0.4168
473 23.57139 5.58999 0.3653
474 14.90614 1.95980 0.4305
475 7.50089 6.63662 0.4288
476 8.75603 3.83665 0.4649
477 23.92881 6.69048 0.3661
478 28.43746 7.11358 0.4635
479 11.03998 7.22049 0.5018
480 3.67072 3.43491 0.5758
481 28.08230 4.35815 0.5415
482 5.61003 3.70822 0.6342
483 9.11542 6.56433 0.1468
484 8.19335 4.01245 0.2042
485 28.28464 7.90411 0.2228
486 5.81154 0.19944 0.2584
487 10.26177 7.79712 0.2715
488 0.16386 3.42868 0.3119
489 3.25425 7.16944 0.3173
490 9.70740 1.85094 0.3603
491 6.86218 5.54015 0.3696
492 24.67733 2.99008 0.4018
493 17.10959 5.95922 0.4078
495 13.15991 4.61169 0.4228
496 1.36192 4.64404 0.4690
498 6.92734 4.14844 0.1012
499 17.41389 6.88834 0.1428
500 21.93964 7.34611 0.1497
501 25.23348 0.15602 0.1680
502 18.85707 2.79442 0.2379
503 0.22725 5.65987 0.1704
504 21.22435 2.50825 0.2174
506 6.45816 1.54971 0.3075
508 16.31722 6.52591 0.3243
509 8.32587 1.70180 0.3459
510 22.75431 6.78895 0.4305
511 13.21123 4.56083 0.3963
512 12.19945 3.25918 0.4266
513 18.71667 4.96942 0.4421
514 9.61387 4.57512 0.4625
515 1.88689 7.44513 0.4627
516 1.18212 6.40112 0.5499
517 29.80679 2.23871 0.5930
518 12.94564 2.71029 0.6159
519 14.80530 1.75743 0.6767
520 22.06095 4.72596 0.0884
521 3.83708 4.41699 0.1505
522 22.04610 3.25113 0.2167
523 23.92829 0.63723 0.2206
524 24.87019 4.07011 0.2327
525 0.68589 3.88172 0.2331
526 4.49964 2.24258 0.2668
527 6.84008 4.23639 0.2843
528 26.63632 7.47446 0.3079
529 8.24271 7.67028 0.3399
530 26.62721 4.31337 0.3364
531 5.27082 0.23505 0.3287
532 1.75426 2.20585 0.2915
533 14.69179 7.05695 0.3389
534 4.32482 1.76456 0.3264
535 26.75052 4.83780 0.3476
536 25.70605 5.81783 0.3394
537 2.21247 4.87883 0.3792
538 25.31279 7.49647 0.3510
539 5.84546 7.67849 0.3684
541 6.95998 6.40770 0.3363
542 1.72859 5.78756 0.4202
543 2.57992 7.25797 0.4605
544 13.15802 5.51450 0.4038
545 9.21375 4.82788 0.4038
546 10.65683 7.62404 0.4543
547 4.38219 6.65922 0.4618
548 19.53157 3.16390 0.3984
549 11.21832 7.09662 0.4766
550 27.71715 6.41337 0.4775
551 11.92354 4.68131 0.4956
552 27.01077 2.73778 0.4582
553 0.33827 7.22706 0.4913
554 26.10883 0.49289 0.5515
555 19.49185 3.16246 0.5354
556 17.17510 6.41209 0.5466
557 9.87766 7.18862 0.5663
558 23.65195 2.33152 0.6301
559 28.48246 0.14146 0.6117
560 15.52933 2.42920 0.6286
561 11.01208 1.22018 0.1185
562 8.98052 6.75775 0.1444
563 23.37856 7.74998 0.1538
565 22.50387 3.22791 0.1958
566 29.24666 3.21027 0.1623
567 9.29924 0.09603 0.2595
568 1.86161 2.29440 0.2942
569 6.89586 4.86297 0.2864
570 14.19167 6.81841 0.2693
571 21.61626 2.47523 0.3129
572 19.88742 6.65036 0.3084
573 1.93252 2.21474 0.3640
574 24.83867 4.03864 0.3830
575 6.06873 6.79898 0.3869
576 7.69771 3.60283 0.3320
577 9.34810 3.82114 0.4285
578 0.79623 2.15924 0.4073
579 25.41382 7.13910 0.3940
580 27.30402 5.33953 0.4112
581 27.42479 4.95319 0.4782
582 12.83225 2.83901 0.4480
583 13.27069 1.86935 0.4955
584 22.79956 6.38115 0.5150
585 21.64801 4.52651 0.5320
586 18.70774 2.72795 0.5683
587 19.93644 1.28910 0.5719
588 12.67654 2.20781 0.6344
590 13.94329 0.64503 0.0665
591 25.41911 7.61387 0.0607
592 8.84378 1.76511 0.0798
593 16.28475 7.33893 0.1576
595 12.36630 2.12597 0.1862
596 23.80185 2.52013 0.1821
597 9.08261 0.40494 0.2576
598 0.79462 2.65522 0.2317
599 7.95248 5.35870 0.2386
600 6.62742 4.72554 0.2495
601 7.67748 5.63749 0.2622
602 13.10747 1.69989 0.2978
603 13.64540 0.80528 0.2847
604 10.90217 7.93819 0.2693
605 7.67767 3.86423 0.3311
606 24.72102 5.21182 0.3489
607 11.45566 1.40381 0.3221
608 19.72368 3.37255 0.3990
609 24.19090 7.97827 0.3752
610 3.84287 2.23170 0.3652
611 3.92686 2.84989 0.4016
613 1.15435 1.83734 0.4249
614 13.18972 3.98334 0.4339
615 24.78547 6.85175 0.4356
617 26.26827 0.08218 0.4053
618 29.80606 3.32320 0.4387
619 4.81755 5.53033 0.4658
620 26.90945 6.02710 0.4994
621 27.22799 3.53588 0.4711
622 4.47597 6.81097 0.4854
623 15.00727 3.51513 0.4127
624 14.20256 7.03630 0.4478
625 9.56441 2.36015 0.5103
626 14.33751 0.14065 0.4929
627 23.76219 1.66113 0.5239
628 22.06897 6.54759 0.5577
629 27.03407 6.20196 0.4742
630 29.83037 6.71756 0.5367
631 2.63949 5.58439 0.5322
632 10.98817 3.96328 0.6179
633 24.32152 4.01227 0.6211
634 11.94834 5.53618 0.5888
636 15.96010 2.72505 0.5782
637 25.04825 6.61338 0.5810
638 0.58743 3.29176 0.6085
639 22.90481 7.62546 0.6265
640 1.69818 5.59989 0.6737
641 3.77526 3.18369 0.6834
642 7.77442 0.73946 0.7213
643 23.44305 3.42512 0.1216
644 22.20769 1.93714 0.2141
645 23.39724 6.05249 0.2235
646 2.57239 6.64203 0.2648
647 22.58727 5.02516 0.2031
648 28.58023 7.31363 0.2531
649 21.02700 1.59507 0.2179
650 9.02005 4.63938 0.2640
651 16.91827 5.00944 0.2592
652 10.45608 4.78014 0.2615
653 2.15142 6.18046 0.2623
654 9.96631 7.34273 0.2671
655 12.37793 1.03942 0.2597
656 28.81831 5.85068 0.3138
657 4.77038 7.85297 0.3171
658 13.19311 2.01159 0.3963
659 20.52257 7.87996 0.3653
661 14.36841 7.85384 0.3646
662 1.93423 2.00804 0.3705
663 6.66302 6.59254 0.3250
664 16.70506 4.86594 0.3442
665 2.63976 6.97454 0.3466
666 24.34735 5.15194 0.3518
667 19.01003 4.86463 0.3247
668 6.38345 3.13086 0.3634
669 13.49555 7.82300 0.3766
670 3.33933 7.86080 0.3562
671 16.10696 2.68240 0.3954
672 6.05054 7.21165 0.3943
673 18.59837 3.30730 0.4022
674 25.75043 4.82036 0.3425
675 8.91793 5.12350 0.4135
676 21.17647 2.37757 0.4085
677 25.42371 1.55754 0.4687
678 23.47983 7.28910 0.5181
679 24.42590 5.67255 0.5009
680 6.46859 2.99342 0.4908
681 28.33155 4.74066 0.4867
682 26.03722 6.84513 0.5334
683 12.27964 3.65482 0.5374
684 29.02438 5.27311 0.5258
685 16.21657 3.73367 0.5222
686 5.00928 3.40492 0.5576
687 27.21366 3.94504 0.6263
689 4.38689 1.91290 0.0847
690 1.86251 0.92013 0.1000
691 8.87051 6.29717 0.1308
692 19.02725 7.12925 0.1443
693 8.41989 1.34702 0.1900
694 9.41630 7.18594 0.1686
695 6.74820 1.70043 0.1517
696 29.91310 6.63032 0.2197
697 11.76789 2.36111 0.2361
698 18.25151 3.26069 0.2063
701 11.12701 3.31768 0.2548
702 8.23930 3.66834 0.2842
703 18.57828 2.25570 0.3011
705 29.54351 6.21180 0.2979
706 0.72793 5.90340 0.2454
707 15.34737 5.55786 0.3628
708 1.51692 6.08527 0.3248
709 3.13422 7.11161 0.3162
710 6.52667 3.73877 0.3441
711 22.58168 7.73809 0.3247
712 18.86794 5.89944 0.3597
713 27.98565 2.59448 0.3596
714 8.01505 2.21002 0.3752
715 12.29237 5.17291 0.3431
716 3.91945 7.40728 0.3727
717 12.05808 2.06092 0.3669
720 26.54803 4.69799 0.4135
721 23.38157 1.62337 0.4187
722 7.89845 2.05245 0.3998
723 0.72859 7.27474 0.4291
724 13.68275 3.03626 0.4134
725 13.23644 4.20453 0.4177
726 14.57793 6.41767 0.4019
727 16.11422 6.25136 0.4566
728 18.54818 7.76377 0.4684
729 16.38477 3.08237 0.4478
730 19.52789 7.77251 0.4249
731 8.46176 2.59781 0.4708
732 12.37680 2.65688 0.4666
733 23.00956 4.73432 0.5189
734 27.38786 0.46463 0.4869
735 25.79674 3.00944 0.4810
736 20.15492 5.57629 0.4821
737 10.65540 7.20018 0.4819
738 20.06501 7.69124 0.4939
739 27.98771 5.81964 0.5220
740 16.54982 7.89436 0.5750
741 25.17959 6.52887 0.5781
742 23.09530 7.46785 0.6184
743 17.43789 6.48476 0.5490
745 18.05763 4.65740 0.6588
746 10.26254 1.80415 0.5959
747 8.52581 0.45725 0.6589
748 15.64786 3.68424 0.7633
749 5.84912 4.12587 0.6871
751 13.22638 0.05957 0.6938
752 9.75109 3.99446 0.1289
753 3.21240 0.29034 0.1483
754 13.28450 6.17303 0.1495
755 16.73244 0.52300 0.1542
756 4.62016 2.01289 0.2359
757 20.59124 5.11732 0.2215
759 5.70277 7.14185 0.2239
760 0.79086 5.32882 0.2391
761 2.46974 6.41159 0.2640
762 15.87140 1.66334 0.2638
763 8.42990 4.90491 0.2642
764 17.61574 4.93201 0.2962
765 10.60844 7.91017 0.2541
766 9.72535 7.32536 0.2694
767 15.06693 1.32991 0.2787
768 8.68271 7.23676 0.2898
769 12.32669 7.02339 0.2883
770 13.15888 1.62220 0.3027
771 22.36125 5.55147 0.3131
772 6.98988 1.24982 0.3367
773 13.74971 1.91869 0.3480
774 3.76060 7.31065 0.3587
775 26.14289 6.90526 0.3361
776 7.93854 0.84355 0.3520
777 16.96685 2.31259 0.3451
778 3.01145 2.30221 0.3343
779 9.49531 5.48405 0.3717
780 7.01993 1.32659 0.3343
782 17.34080 4.01717 0.3739
783 11.00257 2.05820 0.3658
784 2.75863 6.03146 0.3370
785 11.94336 4.64422 0.3387
786 15.53663 7.41738 0.3971
787 2.37061 1.78285 0.3801
788 27.03148 5.70468 0.4100
789 9.49250 3.25590 0.3967
790 27.78703 2.50065 0.4176
791 7.38264 4.50581 0.4076
792 20.08509 6.27929 0.3842
793 6.56276 0.83872 0.4057
794 13.50459 3.74949 0.4360
795 21.90527 2.19917 0.4112
796 9.54185 4.14999 0.4590
797 1.92459 7.39972 0.4517
798 0.94368 2.23730 0.4424
799 26.76653 6.68579 0.4211
800 19.64804 5.84617 0.4415
801 21.22928 5.40055 0.4453
802 21.48478 5.85392 0.4536
803 11.26327 0.74254 0.4810
804 8.56839 3.03994 0.4733
805 9.66867 4.91828 0.4561
806 9.34277 6.20308 0.4885
807 0.32538 7.17413 0.4927
808 25.90723 6.52167 0.5107
809 22.98559 3.20208 0.4958
810 8.18673 7.85364 0.4914
811 22.82951 1.89187 0.5628
812 0.23789 0.28344 0.4908
813 12.55825 3.17212 0.4789
814 7.85097 2.25562 0.4873
815 24.18128 5.78415 0.5406
816 0.21688 7.42923 0.5574
817 6.33193 2.55566 0.5843
818 27.31709 6.55956 0.5197
819 12.07763 2.09506 0.6618
820 22.59614 6.75633 0.6406
821 8.41817 4.49225 0.6331
822 2.86652 3.05665 0.6762
823 3.77029 0.65166 0.7542
825 4.58169 1.76815 0.0850
826 4.66183 7.16507 0.0881
827 18.40583 1.23569 0.1221
828 6.68564 1.23562 0.1510
829 9.78760 7.48659 0.1476
830 25.30826 3.95266 0.1613
831 8.86133 2.54095 0.1526
832 7.19784 6.58290 0.1319
833 29.94928 3.42813 0.1590
834 0.09052 5.58463 0.1699
835 23.73249 5.54913 0.1752
836 15.22854 2.53983 0.1975
837 9.37037 3.52656 0.2053
838 6.78976 0.51964 0.2427
839 5.42543 6.93571 0.2132
840 21.60505 2.54679 0.2173
841 10.81367 2.53142 0.2630
842 2.98746 6.59638 0.2658
843 7.89074 5.51531 0.2666
844 2.61617 6.36735 0.2633
845 4.38775 7.28859 0.2743
846 17.32942 1.89175 0.2497
847 3.94863 5.29870 0.2648
848 16.98719 7.13542 0.2472
850 15.68768 0.17234 0.2761
851 9.09687 7.56499 0.2898
852 12.83620 1.49563 0.2975
853 17.54689 5.88055 0.3650
854 1.03527 7.96061 0.3268
855 15.58558 7.18391 0.3423
856 6.41567 3.64596 0.3457
857 20.88110 0.06366 0.3720
858 7.81925 1.35132 0.3753
859 6.17663 7.52708 0.3655
860 10.78379 1.65842 0.3834
862 16.68951 1.54122 0.3639
863 10.00504 4.79143 0.3856
864 21.82286 2.19229 0.4143
